                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     750                                      713                  2.0000000000000000E+001                  2.0000000000000000E-002                  1.6193001855133612E+004                  5.4858468657527013E+001                  1.8492527981902334E+004                  5.3484123632162067E+004                  2.2562057900980683E+001                 -7.1975205048053299E+000                  6.9999999958069670E-001                  2.9798002723438132E-005                  2.7997020238485232E-001                  3.4416071353351486E-003                  1.0081587426378927E-003                  9.3604492797665830E-003                  2.0994604783340907E-003                  2.0000000000000000E+001                  0.0000000000000000E+000                  1.3999999999172957E+001                  5.9595350519155209E-004                  5.5994040473062530E+000                  6.8832146420502643E-002                  2.0163170519861009E-002                  1.8720898559548124E-001                  4.1989209566681812E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999999907705480E+001                  2.2419169266249106E+001                  1.9999999242263126E+001                  2.2167372118249965E+001                  2.3993115121158081E+005                  7.7810093441536319E+003                  3.7394274490782209E+006                  2.8912798052841932E-002                  2.8912798052841925E-002                  7.5858225674275960E-053                  1.1904069567862893E-003                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.1102118123549683E+011                                    12115                               "gfortran"                                  "9.2.0"                  "x86_64-linux-20190830"                               "20240518" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  2.0000000000000000E+001                  1.3533787094194552E+000                  4.2670298248742347E+000                 -9.7580371612411483E+000                  2.8494981233394192E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.9999999999989999E+001                  1.3533776923158893E+000                  4.2671216407474102E+000                 -9.7573959248458557E+000                  2.8500790153330109E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.9999999999972616E+001                  1.3533759271004644E+000                  4.2672381457351198E+000                 -9.7565836813024660E+000                  2.8508153875005888E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       4                  1.9999999999955236E+001                  1.3533741651618982E+000                  4.2674301176280078E+000                 -9.7552490452772371E+000                  2.8520268258427643E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  1.9999999999915300E+001                  1.3533701292336979E+000                  4.2676973130997595E+000                 -9.7533984246436294E+000                  2.8537094147745679E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  1.9999999999875367E+001                  1.3533661103550463E+000                  4.2680567655084376E+000                 -9.7509224867676636E+000                  2.8559659423824511E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  1.9999999999807706E+001                  1.3533593396166310E+000                  4.2688083979326583E+000                 -9.7457953237946722E+000                  2.8606585566991161E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  1.9999999999649830E+001                  1.3533437254347169E+000                  4.2702966413678505E+000                 -9.7358304643266518E+000                  2.8698532700664363E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  1.9999999999358725E+001                  1.3533155834603097E+000                  4.2719127987518579E+000                 -9.7252527973962124E+000                  2.8797127911533771E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  1.9999999999157833E+001                  1.3532966270125473E+000                  4.2738765091085202E+000                 -9.7127725806146898E+000                  2.8914949841056283E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
