                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     150                                      481                  1.5000000000000000E+001                  2.0000000000000000E-002                  3.8107087700060055E+002                  7.5925018100794741E+000                  4.0783677699969553E+003                  1.0739024366416408E+004                  2.0785882992601856E+002                 -1.2155231001731062E+001                  7.0000000000000007E-001                  2.9797635251138553E-005                  2.7997020236474890E-001                  3.4416073257059802E-003                  1.0081585205319677E-003                  9.3604492797742123E-003                  2.0994604783340920E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0500000000000000E+001                  4.4696452876707841E-004                  4.1995530354712356E+000                  5.1624109885589700E-002                  1.5122377807979513E-002                  1.4040673919661317E-001                  3.1491907175011352E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999644266764941E+001                  2.0725410548640480E+002                  1.4999571069240922E+001                  2.0714800298910296E+002                  7.7471267117576478E+006                  2.3660763308443320E+003                  1.3967749292858222E+007                  1.8358128334866343E-018                  1.8358128334866343E-018                  0.0000000000000000E+000                  7.3444662120051968E-020                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2025891890919369E+010                                    12115                               "gfortran"                                  "9.2.0"                  "x86_64-linux-20190830"                               "20240518" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.5000000000000000E+001                  2.3177684782369536E+000                  3.6104863891275918E+000                 -8.4377890630952361E+000                  2.9791714457617831E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.4999999999985000E+001                  2.3177684781436194E+000                  3.6104864161033019E+000                 -8.4377888742999492E+000                  2.9791716614884187E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.4999999999868436E+001                  2.3177684774183276E+000                  3.6104864818287337E+000                 -8.4377884143071338E+000                  2.9791721870985790E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       4                  1.4999999999664448E+001                  2.3177684761490678E+000                  3.6104865654793552E+000                 -8.4377878288627119E+000                  2.9791728560560582E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       5                  1.4999999999460460E+001                  2.3177684748798106E+000                  3.6104866909553870E+000                 -8.4377869506981114E+000                  2.9791738594903467E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  1.4999999999052481E+001                  2.3177684723412995E+000                  3.6104868582570537E+000                 -8.4377857798158438E+000                  2.9791751973991625E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  1.4999999998644505E+001                  2.3177684698027945E+000                  3.6104870912847509E+000                 -8.4377841489513212E+000                  2.9791770609081900E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       8                  1.4999999997915976E+001                  2.3177684652697690E+000                  3.6104873900391321E+000                 -8.4377820581119121E+000                  2.9791794500107254E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       9                  1.4999999997187446E+001                  2.3177684607367635E+000                  3.6104878262217737E+000                 -8.4377790055111035E+000                  2.9791829380769728E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  1.4999999995788670E+001                  2.3177684520334534E+000                  3.6104883998352322E+000                 -8.4377749911777062E+000                  2.9791875250807189E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
