                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     250                                      636                  1.6200000000000001E-001                  2.0000000000000000E-002                  1.7865328144296448E+005                  3.0770149601338371E+003                  3.1016807191714611E+003                  3.2609854844950820E-001                  1.9803369396612516E+000                 -3.3272554114574553E+000                  7.0000000000000007E-001                  2.9797635251138658E-005                  2.7997020236474890E-001                  3.4416073257059832E-003                  1.0081585205319677E-003                  9.3604492797742123E-003                  2.0994604783340920E-003                  1.6200000000000001E-001                  0.0000000000000000E+000                  1.1340000000000014E-001                  4.8272169106844643E-006                  4.5355172783089322E-002                  5.5754038676436948E-004                  1.6332168032617887E-004                  1.5163927833234221E-003                  3.4011259749012313E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6199998768578233E-001                  1.9751710678410892E+000                  1.6199997139000669E-001                  1.9720977542384803E+000                  6.9324172945244849E+004                  9.5394121721514862E+005                  4.9678234009398985E+009                  1.5701030285609327E-014                  1.5701030285609331E-014                  0.0000000000000000E+000                  6.2820529982891605E-016                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.6379670509108369E+012                                    12115                               "gfortran"                                  "9.2.0"                  "x86_64-linux-20190830"                               "20240518" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.6200000000000001E-001                  2.9673908853745984E-001                  3.4915980782295413E+000                 -6.9221405236949582E+000                  4.2942280630810421E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.6199999999991899E-001                  2.9673907075995182E-001                  3.4916012887221890E+000                 -6.9221194220844549E+000                  4.2942554538414459E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.6199999999973674E-001                  2.9673903076248903E-001                  3.4916072154432523E+000                 -6.9220804689895514E+000                  4.2943060168796059E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  1.6199999999943299E-001                  2.9673896410600825E-001                  3.4916158577527354E+000                 -6.9220236709665350E+000                  4.2943797441380918E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  1.6199999999902800E-001                  2.9673887524227416E-001                  3.4916306711849696E+000                 -6.9219263275166210E+000                  4.2945061047154907E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  1.6199999999821799E-001                  2.9673869755447735E-001                  3.4916652266361372E+000                 -6.9216993145936279E+000                  4.2948008036469902E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  1.6199999999619299E-001                  2.9673825356616956E-001                  3.4917145608672904E+000                 -6.9213752817929413E+000                  4.2952214572491467E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  1.6199999999416800E-001                  2.9673780990764165E-001                  3.4917885128009760E+000                 -6.9208898826778089E+000                  4.2958516772587503E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  1.6199999999011799E-001                  2.9673692357769149E-001                  3.4919362231978490E+000                 -6.9199213705951799E+000                  4.2971093905447288E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  1.6199999998201800E-001                  2.9673515485034641E-001                  3.4921572273007611E+000                 -6.9184740560174083E+000                  4.2989891879249349E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
