                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     150                                      457                  1.0000000000000000E-003                  2.0000000000000000E-002                  1.3329622592033450E+007                  1.4278268967255524E+006                  4.8917402749461570E+002                  9.0869110889048649E-007                  1.3290465586544203E-001                  1.0350004122043314E+001                  7.0999999999872954E-001                  2.0000003810807621E-005                  2.7000000000000007E-001                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222580E-003                  1.0000000000000000E-003                  0.0000000000000000E+000                  7.0999999999872944E-004                  2.0000003810807159E-008                  2.7000000000000017E-004                  3.4351722028723460E-006                  1.0065620355000817E-006                  9.3438352969958833E-006                  2.0956982142222578E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999975000E-004                  1.3290465584590710E-001                  1.5340653632817455E+004                  1.9436723877657601E+008                  1.1004839710834211E+013                  9.8318937174618386E-012                  9.8318937174618386E-012                  0.0000000000000000E+000                  1.2792916627220220E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.2065822898950644E+014                                    12115                               "gfortran"                                  "9.2.0"                  "x86_64-linux-20190830"                               "20240510" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                         conv_mixing_type                                   csound                             v_div_csound                             total_energy                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                                       h1                                       h2                                      he3                                      he4                                      li7                                      be7                                       b8                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                          gradr_sub_grada                                     logQ 
                                       1                  3.2571250045894518E+000                 -3.4682767354880140E+000                  7.3376417432422336E+000                 -8.7645980475138163E-001                  9.0869110889048649E-007                 -6.0415837212912589E+000                 -1.3508079950448414E-006                  8.4527948792583860E+000                                        1                  2.9426440595709154E+005                 -4.5904566359337758E-012                 -1.4195645506605111E+013                 -1.4603490332041922E-016                 -1.9999999999999975E+001                  2.5799046906751806E+000                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.3290465586544203E-001                  1.8076943665015806E+003                  1.0000000000000000E+002                  2.0000000000000000E+000                  2.1759140840081971E+007                  9.9999999876237233E-001                  7.3376417427047391E+000                  2.6555471565242883E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758409994E+000                  1.6346798719585488E-012                  0.0000000000000000E+000                  1.3267741283046482E-004                  7.7906074166936710E+007                  1.0424171323081257E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0389958563250250E+001                  5.9226048251201575E-004                  2.6558604955908477E-001                  9.1000026608244045E-001                  0.0000000000000000E+000                 -3.5525677252190925E-016                  1.0000000000000000E-003                  9.9999999999975000E-004                 -9.8999999999999986E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804072966E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346798719585488E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444555043001162E-001                  2.0174732553330834E+000 
                                       2                  3.2571250198072366E+000                 -3.4682766934481228E+000                  7.3376418005411193E+000                 -8.7645980487905095E-001                  9.0869110889045198E-007                 -6.0415837212912749E+000                 -1.3508079928476509E-006                  8.4527948796611234E+000                                        1                  2.9426441071716999E+005                 -4.5904566099030239E-012                 -1.4195645508729842E+013                 -1.4603490312581229E-016                 -1.9999999999999975E+001                  2.5799046905761602E+000                 -1.1823908740944317E+001                  3.3333333333333393E-001                  9.9999999999949996E-001                  1.3290465582637215E-001                  1.8076944298436342E+003                  1.0000005970608642E+002                  2.0000002593001613E+000                  2.1759143710886616E+007                  9.9999999876237233E-001                  7.3376418000036248E+000                  2.6555471342499415E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758410078E+000                  1.6346800327556538E-012                  0.0000000000000000E+000                  1.3267741746420968E-004                  7.7906074805481821E+007                  1.0424171323081257E+001                  2.9970982445808110E+000                  3.3756740431385959E-003                  1.0389958563091390E+001                  5.9226050297325077E-004                  2.6558604900141669E-001                  9.1000026421157476E-001                  0.0000000000000000E+000                 -3.5525677461281708E-016                  9.9999999999949999E-004                  9.9999999999874994E-004                 -1.2301029995663979E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804074021E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346800327556540E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444554911600460E-001                  2.0174732669374045E+000 
                                       3                  3.2571250510453007E+000                 -3.4682766071514104E+000                  7.3376419181604913E+000                 -8.7645980526206169E-001                  9.0869110889034896E-007                 -6.0415837212913246E+000                 -1.3508079862553366E-006                  8.4527948804877706E+000                                        1                  2.9426442048834555E+005                 -4.5904564761161605E-012                 -1.4195645513091281E+013                 -1.4603490254191219E-016                 -1.9999999999999975E+001                  2.5799046903728962E+000                 -1.1584114131395300E+001                  5.7571214392803594E-001                  9.9999999999799993E-001                  1.3290465570916155E-001                  1.8076945598680290E+003                  1.0000023882434590E+002                  2.0000010371997172E+000                  2.1759149603886083E+007                  9.9999999876237233E-001                  7.3376419176229968E+000                  2.6555470885266325E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758410252E+000                  1.6346803628293819E-012                  0.0000000000000000E+000                  1.3273118324695724E-004                  7.7906078774046242E+007                  1.0424172508472221E+001                  2.9970971726073126E+000                  3.3756655988477977E-003                  1.0389958562648197E+001                  5.9226054464515010E-004                  2.6558604565535038E-001                  9.1000025298511766E-001                  0.0000000000000000E+000                 -3.5556946800397210E-016                  9.9999999999799988E-004                  9.9999999999669711E-004                 -1.1698970004336017E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804075457E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346803628293819E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444554123069930E-001                  2.0174732907579873E+000 
                                       4                  3.2571250906947427E+000                 -3.4682764976178424E+000                  7.3376420674508731E+000                 -8.7645980592733963E-001                  9.0869110889016992E-007                 -6.0415837212914099E+000                 -1.3508079748049513E-006                  8.4527948815370610E+000                                        1                  2.9426443289057561E+005                 -4.5904562437323383E-012                 -1.4195645518627115E+013                 -1.4603490152772396E-016                 -1.9999999999999975E+001                  2.5799046901148985E+000                 -1.1584114131395300E+001                  1.0000000000000000E+000                  9.9999999999539446E-001                  1.3290465550557035E-001                  1.8076947249037046E+003                  1.0000054994903174E+002                  2.0000023883917306E+000                  2.1759157083677899E+007                  9.9999999876237222E-001                  7.3376420669133786E+000                  2.6555470304915385E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758410474E+000                  1.6346807817811660E-012                  0.0000000000000000E+000                  1.3273232914006572E-004                  7.7906085667359829E+007                  1.0424174601557144E+001                  2.9970953383036001E+000                  3.3756511990083063E-003                  1.0389958561878384E+001                  5.9226059704974769E-004                  2.6558603984330564E-001                  9.1000023348500159E-001                  0.0000000000000000E+000                 -3.5557014780655978E-016                  9.9999999999539433E-004                  9.9999999999409177E-004                 -1.1336726160216759E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804077335E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346807817811660E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444552753409301E-001                  2.0174733209926714E+000 
                                       5                  3.2571251527249920E+000                 -3.4682763262561829E+000                  7.3376423010107628E+000                 -8.7645980659261613E-001                  9.0869110888999077E-007                 -6.0415837212914960E+000                 -1.3508079633543319E-006                  8.4527948831786706E+000                                        1                  2.9426445229345863E+005                 -4.5904560113478028E-012                 -1.4195645527287793E+013                 -1.4603490051350990E-016                 -1.9999999999999975E+001                  2.5799046897112663E+000                 -1.1255951620928791E+001                  4.6971830985915480E-001                  9.9999999999278899E-001                  1.3290465530197959E-001                  1.8076949830966294E+003                  1.0000086107371853E+002                  2.0000037395795442E+000                  2.1759168785571240E+007                  9.9999999876237222E-001                  7.3376423004732683E+000                  2.6555469396975256E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758410818E+000                  1.6346814372176494E-012                  0.0000000000000000E+000                  1.3273248832119838E-004                  7.7906092560672238E+007                  1.0424174637423128E+001                  2.9970953359467738E+000                  3.3756509581094039E-003                  1.0389958561108573E+001                  5.9226068005840049E-004                  2.6558603403126751E-001                  9.1000021398489905E-001                  0.0000000000000000E+000                 -3.5556909042859705E-016                  9.9999999999278899E-004                  9.9999999999001539E-004                 -1.1142008268621955E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804080292E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346814372176494E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444551383749915E-001                  2.0174733682938335E+000 
                                       6                  3.2571252371360018E+000                 -3.4682760930665193E+000                  7.3376426188400270E+000                 -8.7645980800895384E-001                  9.0869110888960971E-007                 -6.0415837212916781E+000                 -1.3508079389802181E-006                  8.4527948854125086E+000                                        1                  2.9426447869698197E+005                 -4.5904555166283208E-012                 -1.4195645539073330E+013                 -1.4603489835469619E-016                 -1.9999999999999975E+001                  2.5799046891619946E+000                 -1.1255951620928791E+001                  1.0000000000000000E+000                  9.9999999998724209E-001                  1.3290465486854586E-001                  1.8076953344466476E+003                  1.0000152343812236E+002                  2.0000066161573042E+000                  2.1759184709566202E+007                  9.9999999876237211E-001                  7.3376426183025325E+000                  2.6555468161446422E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758411286E+000                  1.6346823291387828E-012                  0.0000000000000000E+000                  1.3273325913094525E-004                  7.7906107236081168E+007                  1.0424174663538894E+001                  2.9970952803181921E+000                  3.3756502228362213E-003                  1.0389958559469687E+001                  5.9226079162430511E-004                  2.6558602165781287E-001                  9.1000017247048848E-001                  0.0000000000000000E+000                 -3.5557054702961267E-016                  9.9999999998724200E-004                  9.9999999998446861E-004                 -1.0894223784911199E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804082747E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346823291387828E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444548467838003E-001                  2.0174734326614772E+000 
                                       7                  3.2571253448788426E+000                 -3.4682757954215062E+000                  7.3376430245196556E+000                 -8.7645980942528867E-001                  9.0869110888922844E-007                 -6.0415837212918602E+000                 -1.3508079146044109E-006                  8.4527948882638011E+000                                        1                  2.9426451239863865E+005                 -4.5904550219034451E-012                 -1.4195645554116420E+013                 -1.4603489619569835E-016                 -1.9999999999999975E+001                  2.5799046884608892E+000                 -1.1064831371507990E+001                  6.4399092970521521E-001                  9.9999999998169520E-001                  1.3290465443511301E-001                  1.8076957829125229E+003                  1.0000218580253052E+002                  2.0000094927160297E+000                  2.1759205035088271E+007                  9.9999999876237211E-001                  7.3376430239821611E+000                  2.6555466584407711E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758411886E+000                  1.6346834675942353E-012                  0.0000000000000000E+000                  1.3273332679191967E-004                  7.7906121911482394E+007                  1.0424174684728932E+001                  2.9970952197276510E+000                  3.3756493652749198E-003                  1.0389958557830802E+001                  5.9226093509474789E-004                  2.6558600928436132E-001                  9.1000013095614418E-001                  0.0000000000000000E+000                 -3.5556871159182158E-016                  9.9999999998169522E-004                  9.9999999997738855E-004                 -1.0737437681050904E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804086269E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346834675942353E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444545551932131E-001                  2.0174735148208089E+000 
                                       8                  3.2571254759534294E+000                 -3.4682754333213066E+000                  7.3376435180494024E+000                 -8.7645981162459718E-001                  9.0869110888863647E-007                 -6.0415837212921426E+000                 -1.3508078767529463E-006                  8.4527948917325766E+000                                        1                  2.9426455339840660E+005                 -4.5904542536859969E-012                 -1.4195645572417189E+013                 -1.4603489284313764E-016                 -1.9999999999999975E+001                  2.5799046876079426E+000                 -1.1064831371507990E+001                  1.0000000000000000E+000                  9.9999999997308187E-001                  1.3290465376207122E-001                  1.8076963284939729E+003                  1.0000321433318696E+002                  2.0000139594473105E+000                  2.1759229762137573E+007                  9.9999999876237200E-001                  7.3376435175119079E+000                  2.6555464665859974E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758412616E+000                  1.6346848525839018E-012                  0.0000000000000000E+000                  1.3273379530536118E-004                  7.7906144699676022E+007                  1.0424174695702742E+001                  2.9970951035547038E+000                  3.3756479919674490E-003                  1.0389958555285908E+001                  5.9226110833591778E-004                  2.6558599007066686E-001                  9.1000006649209797E-001                  0.0000000000000000E+000                 -3.5557097698160311E-016                  9.9999999997308188E-004                  9.9999999996877522E-004                 -1.0569957715397159E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804089595E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346848525839018E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444541024075952E-001                  2.0174736147718342E+000 
                                       9                  3.2571256502734975E+000                 -3.4682749517533149E+000                  7.3376441744095375E+000                 -8.7645981382390414E-001                  9.0869110888804450E-007                 -6.0415837212924259E+000                 -1.3508078389029658E-006                  8.4527948963458126E+000                                        1                  2.9426460792525177E+005                 -4.5904534854744585E-012                 -1.4195645596755906E+013                 -1.4603488949073680E-016                 -1.9999999999999975E+001                  2.5799046864735535E+000                 -1.0844758879917437E+001                  6.0245901639344268E-001                  9.9999999996446853E-001                  1.3290465308902991E-001                  1.8076970540795460E+003                  1.0000424286385382E+002                  2.0000184261326970E+000                  2.1759262647431724E+007                  9.9999999876237189E-001                  7.3376441738720430E+000                  2.6555462114323852E-001                  1.0000000000000026E-004                  1.2841362729373038E+000                  8.5500333258232519E-001                 -1.1901460758413585E+000                  1.6346866945253179E-012                  0.0000000000000000E+000                  1.3273257812749427E-004                  7.7906167487850845E+007                  1.0424174676643712E+001                  2.9970949571238621E+000                  3.3756462282992566E-003                  1.0389958552741025E+001                  5.9226134071210606E-004                  2.6558597085698776E-001                  9.1000000202820364E-001                  0.0000000000000000E+000                 -3.5556801530868846E-016                  9.9999999996446855E-004                  9.9999999995732019E-004                 -1.0449389513632170E+001                  7.0999999999872954E-001                  1.9999997459462367E-005                  2.0000003810806534E-005                  2.7000000000000007E-001                  1.0514111184895033E-008                  7.6344926804094001E-076                  1.0000000000000364E-099                  3.4351722028723446E-003                  1.0065620355000817E-003                  9.3438352969958897E-003                  2.0956982142222584E-003                  4.0787217362982173E-003                  1.6346866945253179E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4444536496233562E-001                  2.0174737476996896E+000 
